"","Date","SPY_Values","Values","Invest"
"1998-01-26",1998-01-26,41301.1711157337,48474.0319959921,0
"1998-01-27",1998-01-27,41718.4968228239,49186.6902850404,0
"1998-01-28",1998-01-28,42095.4199007748,50344.7802199817,0
"1998-01-29",1998-01-29,42324.2622665688,50725.9734454096,0
"1998-01-30",1998-01-30,42351.2138399888,50541.9896063653,0
"1998-02-02",1998-02-02,43051.2212797896,51887.3638501051,0
"1998-02-03",1998-02-03,43374.3394840479,52031.0006441373,0
"1998-02-04",1998-02-04,43320.4558616741,52608.8416785676,0
"1998-02-05",1998-02-05,43293.5439880024,52127.4360808179,0
"1998-02-06",1998-02-06,43778.1646734373,52903.4690713544,0
"1998-02-09",1998-02-09,43630.0839612803,52614.4748537716,0
"1998-02-10",1998-02-10,44047.4148748949,53265.8271946823,0
"1998-02-11",1998-02-11,44007.0122457556,53335.2905404362,0
"1998-02-12",1998-02-12,44195.5060001006,53531.9661391096,0
"1998-02-13",1998-02-13,43939.7166165954,53341.5846014007,0
"1998-02-17",1998-02-17,44155.0981644369,53158.6670137064,0
"1998-02-18",1998-02-18,44558.9526405259,53561.3495949155,0
"1998-02-19",1998-02-19,44323.3730321925,53500.3817578134,0
"1998-02-20",1998-02-20,44653.2050496305,53361.8684252035,0
"1998-02-23",1998-02-23,44828.2080485079,53890.4242706138,0
"1998-02-24",1998-02-24,44478.1669067136,53477.5201530232,0
"1998-02-25",1998-02-25,45030.1281275814,54616.6707240271,0
"1998-02-26",1998-02-26,45285.8921292803,54976.4007560687,0
"1998-02-27",1998-02-27,45285.8921292803,54817.0891525379,0
"1998-03-02",1998-03-02,45191.6846264484,54637.8340986362,0
"1998-03-03",1998-03-03,45447.459041196,54801.6082769101,0
"1998-03-04",1998-03-04,45151.2722350758,54593.2634148844,0
"1998-03-05",1998-03-05,44733.9556394033,53693.0695507486,0
"1998-03-06",1998-03-06,45635.9176515015,54885.5276713101,0
"1998-03-09",1998-03-09,45474.3761213921,54245.3394016353,0
"1998-03-10",1998-03-10,45905.1431219684,55022.8674659656,0
"1998-03-11",1998-03-11,46120.5292255187,55318.2342481452,0
"1998-03-12",1998-03-12,46309.0229798637,55872.6250187727,0
"1998-03-13",1998-03-13,46134.0342989283,56154.1040480732,0
"1998-03-16",1998-03-16,46632.106690898,56906.3073712391,0
"1998-03-17",1998-03-17,46766.7070606361,56617.9112146097,0
"1998-03-18",1998-03-18,46941.7295839799,56539.6979062377,0
"1998-03-19",1998-03-19,47062.8691357655,56988.4635033522,0
"1998-03-20",1998-03-20,47468.1144046778,56813.3416227474,0
"1998-03-23",1998-03-23,47360.1180728578,56439.8534391204,0
"1998-03-24",1998-03-24,47765.1199367557,57194.9234611906,0
"1998-03-25",1998-03-25,47589.6060476741,57594.6563289288,0
"1998-03-26",1998-03-26,47562.6193302145,57500.9535117666,0
"1998-03-27",1998-03-27,47360.1180728578,57209.6501036885,0
"1998-03-30",1998-03-30,47333.1215931651,56545.5203369602,0
"1998-03-31",1998-03-31,47495.1154400794,57361.4617086069,0
"1998-04-01",1998-04-01,47879.8788929214,57963.9474124001,0
"1998-04-02",1998-04-02,48399.6696505001,58669.8958002742,0
"1998-04-03",1998-04-03,48642.6672544349,58982.7710498607,0
"1998-04-06",1998-04-06,48251.1665590534,58277.3652277448,0
"1998-04-07",1998-04-07,47927.1287524276,57725.4042451009,0
"1998-04-08",1998-04-08,47657.1144935181,57583.3444460445,0
"1998-04-09",1998-04-09,48035.1400530051,57885.5133815106,0
"1998-04-13",1998-04-13,47900.1472414924,57865.9003733915,0
"1998-04-14",1998-04-14,48305.159518439,58746.9096574044,0
"1998-04-15",1998-04-15,48440.1816166513,59434.5160787487,0
"1998-04-16",1998-04-16,47873.1312373332,58567.9060160425,0
"1998-04-17",1998-04-17,48507.6705380289,59123.5001186767,0
"1998-04-20",1998-04-20,48494.1693695125,59409.9142895394,0
"1998-04-21",1998-04-21,48723.6716622708,59555.685637019,0
"1998-04-22",1998-04-22,48858.6794425411,60244.8729967584,0
"1998-04-23",1998-04-23,48386.1736885081,59136.0863750434,0
"1998-04-24",1998-04-24,47873.1312373332,58378.0671324078,0
"1998-04-27",1998-04-27,46968.6069644276,56921.1058790316,0
"1998-04-28",1998-04-28,46901.1134873412,56805.6396782112,0
"1998-04-29",1998-04-29,47225.1311186851,57534.6269523592,0
"1998-04-30",1998-04-30,48102.6387366159,58432.7001718996,0
"1998-05-01",1998-05-01,48642.6672544349,58704.6075614927,0
"1998-05-04",1998-05-04,48521.1508804477,58623.0542120107,0
"1998-05-05",1998-05-05,48183.6379379275,58162.0675227145,0
"1998-05-06",1998-05-06,47616.6318140665,57931.132757953,0
"1998-05-07",1998-05-07,47238.6166676283,57495.5137182441,0
"1998-05-08",1998-05-08,48008.1481290211,58354.3792412921,0
"1998-05-11",1998-05-11,47846.1243445917,57832.6094866219,0
"1998-05-12",1998-05-12,48359.1570335334,58277.3235951381,0
"1998-05-13",1998-05-13,48480.6688518117,58724.2377586618,0
"1998-05-14",1998-05-14,48237.6758035858,58534.8503051108,0
"1998-05-15",1998-05-15,47967.6211941124,58236.831498878,0
"1998-05-18",1998-05-18,47778.6256609809,58035.7470899529,0
"1998-05-19",1998-05-19,48102.6387366159,58311.1913726671,0
"1998-05-20",1998-05-20,48561.6582908901,58089.4531813296,0
"1998-05-21",1998-05-21,48251.1665590534,57869.7825778933,0
"1998-05-22",1998-05-22,48062.1261196492,57531.2444994137,0
"1998-05-26",1998-05-26,47292.6044204895,56892.4134545696,0
"1998-05-27",1998-05-27,47360.1180728578,56818.4119211488,0
"1998-05-28",1998-05-28,47576.1100856821,56983.6853579425,0
"1998-05-29",1998-05-29,47103.6095381735,56559.0943500101,0
"1998-06-01",1998-06-01,47319.6061067067,55954.3789904207,0
"1998-06-02",1998-06-02,47360.1180728578,56574.3845243033,0
"1998-06-03",1998-06-03,46604.082573457,55858.2352237755,0
"1998-06-04",1998-06-04,47468.1144046778,56579.6832405475,0
"1998-06-05",1998-06-05,48386.1736885081,57038.5265775887,0
"1998-06-08",1998-06-08,48332.1410293742,57208.3142876105,0
"1998-06-09",1998-06-09,48480.6688518117,57500.7629839922,0
"1998-06-10",1998-06-10,48170.1374202267,56953.8277303565,0
"1998-06-11",1998-06-11,47265.6229095543,56389.2065570244,0
"1998-06-12",1998-06-12,47711.1269773701,56308.9330316383,0
"1998-06-15",1998-06-15,46455.5697197771,55261.1197344037,0
"1998-06-16",1998-06-16,47171.1127774931,56100.1819911595,0
"1998-06-17",1998-06-17,48156.6564269922,56856.9289983172,0
"1998-06-18",1998-06-18,47940.6448897015,57260.0747677037,0
"1998-06-19",1998-06-19,47700.4418877243,57373.1593744974,0
"1998-06-22",1998-06-22,47930.6691890017,57834.217413596,0
"1998-06-23",1998-06-23,48499.4975963934,58707.005832634,0
"1998-06-24",1998-06-24,49149.57316582,60182.8082789318,0
"1998-06-25",1998-06-25,49068.3006219787,59736.2133958793,0
"1998-06-26",1998-06-26,49271.4865372906,60301.5347353545,0
"1998-06-29",1998-06-29,49447.5575244801,60865.989647006,0
"1998-06-30",1998-06-30,49108.9668314145,60514.2877450623,0
"1998-07-01",1998-07-01,50677.7848257575,62700.212658129,1000
"1998-07-02",1998-07-02,50774.5114529085,62464.2513519407,0
"1998-07-06",1998-07-06,51285.7143762214,63367.4056017124,0
"1998-07-07",1998-07-07,51188.9678315819,63487.9634154504,0
"1998-07-08",1998-07-08,51562.0150877835,64093.5670666912,0
"1998-07-09",1998-07-09,51216.6139695122,63708.9318524855,0
"1998-07-10",1998-07-10,51492.939909893,64041.037653976,0
"1998-07-13",1998-07-13,51506.7732695605,64154.5424241115,0
"1998-07-14",1998-07-14,52087.0414120197,64525.043881863,0
"1998-07-15",1998-07-15,51990.3300549432,64565.4399151619,0
"1998-07-16",1998-07-16,52349.5545741378,64964.4489386497,0
"1998-07-17",1998-07-17,52418.6251046144,65858.6305192962,0
"1998-07-20",1998-07-20,52418.6251046144,65916.0776602785,0
"1998-07-21",1998-07-21,51506.7732695605,64538.9277013751,0
"1998-07-22",1998-07-22,51506.7732695605,64717.124851978,0
"1998-07-23",1998-07-23,50484.3568002741,63365.4930425413,0
"1998-07-24",1998-07-24,50442.9231128999,62978.6155735982,0
"1998-07-27",1998-07-27,50802.13236202,63502.732691943,0
"1998-07-28",1998-07-28,49945.5123864449,62353.6392519185,0
"1998-07-29",1998-07-29,49752.1049423663,62000.615664744,0
"1998-07-30",1998-07-30,50498.1748898671,63263.7569363008,0
"1998-07-31",1998-07-31,49420.5265611019,62300.7728730885,0
"1998-08-03",1998-08-03,49213.2552172069,62001.6520595093,0
"1998-08-04",1998-08-04,47306.6489847876,59648.8316522053,0
"1998-08-05",1998-08-05,47956.0128865422,60711.9447961707,0
"1998-08-06",1998-08-06,48163.248378958,60896.3314315574,0
"1998-08-07",1998-08-07,48246.1469577718,61035.7917574521,0
"1998-08-10",1998-08-10,47969.8309761352,60617.0371639875,0
"1998-08-11",1998-08-11,47251.3713150854,59449.1651938104,0
"1998-08-12",1998-08-12,48052.7036622139,60372.0119564439,0
"1998-08-13",1998-08-13,47472.4255610105,59660.6058325608,0
"1998-08-14",1998-08-14,46919.7829750767,59145.146332021,0
"1998-08-17",1998-08-17,47914.5685765074,60282.7105307958,0
"1998-08-18",1998-08-18,48798.7988385335,61665.7050593331,0
"1998-08-19",1998-08-19,48674.4360321964,61621.8665744257,0
"1998-08-20",1998-08-20,48384.3072722971,61449.2438785829,0
"1998-08-21",1998-08-21,47997.4664914049,60468.1250673896,0
"1998-08-24",1998-08-24,48301.4086934833,60746.0959970354,0
"1998-08-25",1998-08-25,48411.9228700783,61060.3206635444,0
"1998-08-26",1998-08-26,48135.6068884417,60449.2559935084,0
"1998-08-27",1998-08-27,45869.7402853486,57659.8256368387,0
"1998-08-28",1998-08-28,46703.9537503815,57317.8996629056,1000
"1998-08-31",1998-08-31,43371.9898629207,52856.737646099,0
"1998-09-01",1998-09-01,45207.4122011721,55496.6048320322,0
"1998-09-02",1998-09-02,44882.6477701086,55488.900820726,0
"1998-09-03",1998-09-03,44529.6987925221,55033.6747332715,0
"1998-09-04",1998-09-04,44162.6300647432,54331.2781499319,0
"1998-09-08",1998-09-08,46534.5608468519,57703.703804403,0
"1998-09-09",1998-09-09,45405.0717427957,56503.802745046,0
"1998-09-10",1998-09-10,44501.447758611,54939.8937219519,0
"1998-09-11",1998-09-11,45941.5700100119,56771.6987580924,0
"1998-09-14",1998-09-14,46732.1946076515,57832.3348322184,0
"1998-09-15",1998-09-15,47014.5617953451,58801.3537811386,0
"1998-09-16",1998-09-16,47438.1278418469,59812.9957687067,0
"1998-09-17",1998-09-17,46082.743766439,58048.8474034357,0
"1998-09-18",1998-09-18,46288.0174708729,58188.5244759871,0
"1998-09-21",1998-09-21,46259.6836669482,58579.6382436995,0
"1998-09-22",1998-09-22,46642.2446345714,59062.6566498589,0
"1998-09-23",1998-09-23,48512.4751557638,61359.7304800751,0
"1998-09-24",1998-09-24,47322.3230945943,59531.1411036809,0
"1998-09-25",1998-09-25,47265.6337765774,59983.7792931354,0
"1998-09-28",1998-09-28,47690.6801851261,60066.2765147686,0
"1998-09-29",1998-09-29,47577.3341143437,59578.8554744348,0
"1998-09-30",1998-09-30,46132.1649274402,57416.5843025917,0
"1998-10-01",1998-10-01,44800.3424897619,54235.1151134104,0
"1998-10-02",1998-10-02,46664.6276504241,56356.1424835782,1000
"1998-10-05",1998-10-05,45723.4960396803,54076.54867009,0
"1998-10-06",1998-10-06,45680.0850721895,53528.1236498595,0
"1998-10-07",1998-10-07,44999.585658344,51684.0067179143,0
"1998-10-08",1998-10-08,44753.4358011393,50772.9842721811,0
"1998-10-09",1998-10-09,45651.0933541099,53196.5117545138,0
"1998-10-12",1998-10-12,46317.1159746603,54514.6983573065,0
"1998-10-13",1998-10-13,46157.8608489169,53915.1634119276,0
"1998-10-14",1998-10-14,46592.2208050549,55004.0960104085,0
"1998-10-15",1998-10-15,49097.0325893198,58037.1509707027,0
"1998-10-16",1998-10-16,49111.5100759148,59153.6974925419,0
"1998-10-19",1998-10-19,49285.2260490577,60023.0382906284,0
"1998-10-20",1998-10-20,49574.8395645385,59927.4854909088,0
"1998-10-21",1998-10-21,49401.0868465058,60723.3566554336,0
"1998-10-22",1998-10-22,50139.4788742359,61459.4410788552,0
"1998-10-23",1998-10-23,49502.4327191693,60702.8437007816,0
"1998-10-26",1998-10-26,49864.3851366382,61024.7063903881,0
"1998-10-27",1998-10-27,49574.8395645385,60367.6785602897,0
"1998-10-28",1998-10-28,49487.9448330773,61038.6366377648,0
"1998-10-29",1998-10-29,50689.6774422281,62067.7242636212,0
"1998-10-30",1998-10-30,50964.7503808314,62694.090870747,0
"1998-11-02",1998-11-02,51833.4592003105,63249.4450554527,0
"1998-11-03",1998-11-03,51457.0403890436,62457.4750944758,0
"1998-11-04",1998-11-04,52007.22370444,63881.1938273681,0
"1998-11-05",1998-11-05,52716.6829445741,65226.7448500403,0
"1998-11-06",1998-11-06,52875.9429234161,65332.5393162562,0
"1998-11-09",1998-11-09,52499.5081662537,64641.7989257178,0
"1998-11-10",1998-11-10,52354.7041817124,64356.6276180265,0
"1998-11-11",1998-11-11,52007.22370444,63953.0700466668,0
"1998-11-12",1998-11-12,51949.3303972557,63799.8034910087,0
"1998-11-13",1998-11-13,52456.038961579,64453.5871762256,0
"1998-11-16",1998-11-16,52846.9990430232,64996.0054371689,0
"1998-11-17",1998-11-17,52846.9990430232,65897.8440498204,0
"1998-11-18",1998-11-18,53165.5141476087,66296.8204742612,0
"1998-11-19",1998-11-19,53628.8283836367,67102.4223157895,0
"1998-11-20",1998-11-20,54034.2125675906,67843.3801233531,0
"1998-11-23",1998-11-23,55308.3319164162,69911.2471795984,0
"1998-11-24",1998-11-24,54960.8673850393,69872.6683108385,0
"1998-11-25",1998-11-25,54960.8673850393,69716.8430729926,0
"1998-11-27",1998-11-27,55366.2460225948,70712.2574397162,0
"1998-11-30",1998-11-30,53802.5873413678,68170.2406928142,0
"1998-12-01",1998-12-01,54497.5531490113,70018.5153754646,0
"1998-12-02",1998-12-02,54338.2876237708,70173.2600159996,0
"1998-12-03",1998-12-03,53440.5974857092,68404.6341501038,0
"1998-12-04",1998-12-04,54845.0384793825,70902.485732302,0
"1998-12-07",1998-12-07,55105.6505705863,71933.8592169838,0
"1998-12-08",1998-12-08,54859.5215123758,71366.5837852652,0
"1998-12-09",1998-12-09,54960.8673850393,71735.2138818256,0
"1998-12-10",1998-12-10,54157.3141882356,70892.7170354873,0
"1998-12-11",1998-12-11,54265.8904845988,71136.2952638724,0
"1998-12-14",1998-12-14,52702.2054579791,69313.5454266569,0
"1998-12-15",1998-12-15,54063.1883397747,70461.5941827991,0
"1998-12-16",1998-12-16,53990.7912006027,70307.1320722417,0
"1998-12-17",1998-12-17,54852.2903953762,72351.5805768454,0
"1998-12-18",1998-12-18,55085.343819204,73555.0596208875,0
"1998-12-21",1998-12-21,55855.2567227141,74856.0431779076,0
"1998-12-22",1998-12-22,57102.1997148994,75808.9822780154,1000
"1998-12-23",1998-12-23,58299.8615673053,77394.2653781858,0
"1998-12-24",1998-12-24,58048.5056213223,76971.6295345527,0
"1998-12-28",1998-12-28,57900.6357750142,77293.4230040564,0
"1998-12-29",1998-12-29,58817.3520465766,77513.583482507,0
"1998-12-30",1998-12-30,58344.2184989493,77076.9952821992,0
"1998-12-31",1998-12-31,58344.2184989493,77194.9483125478,0
"1999-01-04",1999-01-04,58211.1484096748,77496.6017376204,0
"1999-01-05",1999-01-05,58876.5030899933,79071.2022591945,0
"1999-01-06",1999-01-06,60295.9263139184,81401.9683194197,0
"1999-01-07",1999-01-07,60000.2028514272,81941.4794394625,0
"1999-01-08",1999-01-08,60443.7742848406,82883.585937269,0
"1999-01-11",1999-01-11,59867.1440526744,82044.8250218412,0
"1999-01-12",1999-01-12,58787.7842871019,79836.7729741599,0
"1999-01-13",1999-01-13,58373.7749679023,79076.0631173613,0
"1999-01-14",1999-01-14,57353.5450760183,77848.8463867508,0
"1999-01-15",1999-01-15,58846.9085155295,81051.0648923464,0
"1999-01-19",1999-01-19,59231.3296111838,81988.683132669,0
"1999-01-20",1999-01-20,59704.4899738001,82701.8916072827,0
"1999-01-21",1999-01-21,58122.4296067834,80798.4248062586,0
"1999-01-22",1999-01-22,57989.3432873838,80281.2326067,0
"1999-01-25",1999-01-25,58580.769042638,80718.4193934081,0
"1999-01-26",1999-01-26,59645.3177606551,82482.9004658616,0
"1999-01-27",1999-01-27,58950.4108453294,81477.2411020952,0
"1999-01-28",1999-01-28,59941.0567476137,83978.1902905224,0
"1999-01-29",1999-01-29,60399.4448738433,85597.7385347721,0
"1999-02-01",1999-02-01,60044.5484925495,85204.5758647023,0
"1999-02-02",1999-02-02,59674.9116294613,83450.2467953273,0
"1999-02-03",1999-02-03,60281.120911624,84580.8290579027,0
"1999-02-04",1999-02-04,59379.1669972419,81966.0122178997,0
"1999-02-05",1999-02-05,58699.0386692214,80883.7009657583,0
"1999-02-08",1999-02-08,58817.3520465766,82145.2145444583,0
"1999-02-09",1999-02-09,57501.4473825764,79405.8393323932,0
"1999-02-10",1999-02-10,57871.0736608004,80089.1600718825,0
"1999-02-11",1999-02-11,59201.7780818341,83127.5309210768,0
"1999-02-12",1999-02-12,58492.0721151324,81003.9663753039,0
"1999-02-16",1999-02-16,58137.2187789528,81982.9448408177,0
"1999-02-17",1999-02-17,58078.0783204002,80181.7948811949,0
"1999-02-18",1999-02-18,58536.438925983,81181.4609653369,0
"1999-02-19",1999-02-19,58787.7842871019,81747.6939514405,0
"1999-02-22",1999-02-22,60355.0448970851,83924.8237949917,0
"1999-02-23",1999-02-23,60325.4940733931,84545.8008192752,0
"1999-02-24",1999-02-24,59260.9291252509,83235.7675529956,0
"1999-02-25",1999-02-25,58699.0386692214,81921.7933243084,0
"1999-02-26",1999-02-26,58462.5043556578,80705.6695573279,0
"1999-03-01",1999-03-01,58625.1365591462,81791.4733405697,0
"1999-03-02",1999-03-02,58107.6298497499,81212.337035139,0
"1999-03-03",1999-03-03,58418.1424844104,80972.892822005,0
"1999-03-04",1999-03-04,59157.4479651792,82392.8304989808,0
"1999-03-05",1999-03-05,60347.6369035058,84696.6540852237,0
"1999-03-08",1999-03-08,60739.4822228644,85355.1930485368,0
"1999-03-09",1999-03-09,60591.6391915454,85269.9272171703,0
"1999-03-10",1999-03-10,61123.9237825894,85524.2958654322,0
"1999-03-11",1999-03-11,61804.0732803381,86197.9569039142,0
"1999-03-12",1999-03-12,61212.6376458775,85616.0059905784,0
"1999-03-15",1999-03-15,62084.9701708066,87321.1178302086,0
"1999-03-16",1999-03-16,61848.403396993,87776.5182341151,0
"1999-03-17",1999-03-17,61582.2469883189,87341.4740919817,0
"1999-03-18",1999-03-18,62572.9147659891,89210.149681503,0
"1999-03-19",1999-03-19,61509.2975160158,88139.9890379252,0
"1999-03-22",1999-03-22,61627.8853941809,87710.4794392489,0
"1999-03-23",1999-03-23,59849.3022056884,85319.5453020749,0
"1999-03-24",1999-03-24,60190.2004569925,86421.0309184401,0
"1999-03-25",1999-03-25,61420.3959478037,88315.4141137074,0
"1999-03-26",1999-03-26,60975.7363903572,87302.8081502115,0
"1999-03-29",1999-03-29,62205.9269415652,89671.4970670607,0
"1999-03-30",1999-03-30,61879.8390321587,88974.9851110489,0
"1999-03-31",1999-03-31,60886.8185920201,88571.2357494753,0
"1999-04-01",1999-04-01,61346.2560311143,89132.1033477388,0
"1999-04-05",1999-04-05,62798.7894157112,91354.1967948787,0
"1999-04-06",1999-04-06,62650.5914386149,91704.3266696084,0
"1999-04-07",1999-04-07,63154.5149446955,92122.2199316725,0
"1999-04-08",1999-04-08,63954.8668652188,92467.7400527721,0
"1999-04-09",1999-04-09,63969.6828523774,93347.4545465778,0
"1999-04-12",1999-04-12,64651.4581852572,93601.2316260384,0
"1999-04-13",1999-04-13,64236.4799981605,93042.6538509388,0
"1999-04-14",1999-04-14,63154.5149446955,91199.204207298,0
"1999-04-15",1999-04-15,62917.3716486154,90542.2132066879,0
"1999-04-16",1999-04-16,62383.7787683644,88597.1539232316,0
"1999-04-19",1999-04-19,61420.3959478037,85718.9512501747,0
"1999-04-20",1999-04-20,62191.1053091457,87084.4436917375,0
"1999-04-21",1999-04-21,63969.6828523774,89664.0401229009,0
"1999-04-22",1999-04-22,64577.3676646004,90947.6884090165,0
"1999-04-23",1999-04-23,64414.3261796988,91919.062823199,0
"1999-04-26",1999-04-26,64784.8676958417,91688.4338735923,0
"1999-04-27",1999-04-27,65096.1283275679,91238.8733929142,0
"1999-04-28",1999-04-28,64206.8473181858,89687.1680953566,0
"1999-04-29",1999-04-29,63717.7129842745,88818.7194774265,0
"1999-04-30",1999-04-30,63198.9572609103,89454.6118757238,0
"1999-05-03",1999-05-03,65355.0509405429,90746.5868220573,1000
"1999-05-04",1999-05-04,64421.8269075439,88548.3138913153,0
"1999-05-05",1999-05-05,64933.6244921048,89841.5952567666,0
"1999-05-06",1999-05-06,64534.7286606801,88113.0391379758,0
"1999-05-07",1999-05-07,65023.912499997,89303.4864881212,0
"1999-05-10",1999-05-10,64700.2921479716,89797.3823648593,0
"1999-05-11",1999-05-11,65355.0509405429,91356.7836850936,0
"1999-05-12",1999-05-12,65866.7883287989,93616.0899193392,0
"1999-05-13",1999-05-13,66152.798889409,93370.8679806439,0
"1999-05-14",1999-05-14,64436.8946159829,91088.1412490142,0
"1999-05-17",1999-05-17,64632.545506433,91603.8737127086,0
"1999-05-18",1999-05-18,64512.1313977577,91513.1091266124,0
"1999-05-19",1999-05-19,64978.7631213808,92301.2367737467,0
"1999-05-20",1999-05-20,64587.3796454953,91557.9699431545,0
"1999-05-21",1999-05-21,64226.1538017908,90309.2325678895,0
"1999-05-24",1999-05-24,63157.4801996979,88266.0649613163,0
"1999-05-25",1999-05-25,62133.9724585428,85747.1758557597,0
"1999-05-26",1999-05-26,62826.3474921334,88029.0665858277,0
"1999-05-27",1999-05-27,61923.2259113692,86903.224147697,0
"1999-05-28",1999-05-28,63713.4507553559,88906.0781293734,1000
"1999-06-01",1999-06-01,63491.706499667,87038.8210853754,0
"1999-06-02",1999-06-02,63552.8961576919,87785.5265470127,0
"1999-06-03",1999-06-03,63904.5783405439,87576.2640536678,0
"1999-06-04",1999-06-04,65189.1075841572,90111.9450392106,0
"1999-06-07",1999-06-07,65357.3168954837,91150.7944112705,0
"1999-06-08",1999-06-08,64715.0635584461,90269.4428973814,0
"1999-06-09",1999-06-09,64653.9190394973,91260.6224873842,0
"1999-06-10",1999-06-10,64057.5015221332,90121.6740958507,0
"1999-06-11",1999-06-11,63522.273662794,89304.5806798089,0
"1999-06-14",1999-06-14,63583.4684171663,88286.3821234945,0
"1999-06-15",1999-06-15,64011.6205633835,88956.0105633647,0
"1999-06-16",1999-06-16,65234.9943673038,92299.1499487218,0
"1999-06-17",1999-06-17,65846.6696204701,92559.2185964834,0
"1999-06-18",1999-06-18,65922.7340601992,93028.5418250407,0
"1999-06-21",1999-06-21,66076.0962557069,94930.3814659926,0
"1999-06-22",1999-06-22,65615.9936520922,93195.1261951474,0
"1999-06-23",1999-06-23,65293.8892129392,93445.3692342082,0
"1999-06-24",1999-06-24,64803.0643716292,91463.0174732378,0
"1999-06-25",1999-06-25,65641.9928587379,92637.4185266409,1000
"1999-06-28",1999-06-28,66444.1520015544,94041.7565324127,0
"1999-06-29",1999-06-29,68067.1572639968,96868.7926376693,1000
"1999-06-30",1999-06-30,70300.1174305204,99824.4301861368,1000
"1999-07-01",1999-07-01,70829.3001720353,100068.206198987,0
"1999-07-02",1999-07-02,71534.8878170067,101491.168515997,0
"1999-07-06",1999-07-06,71518.8485857186,101655.058972393,0
"1999-07-07",1999-07-07,71615.0451541232,101885.437493918,0
"1999-07-08",1999-07-08,71671.1428831443,102468.931061993,0
"1999-07-09",1999-07-09,72096.1208580587,103337.848399864,0
"1999-07-12",1999-07-12,71775.4054981492,102314.467512519,0
"1999-07-13",1999-07-13,71518.8485857186,101670.717618996,0
"1999-07-14",1999-07-14,71919.7151934389,102383.720716588,0
"1999-07-15",1999-07-15,72376.731289279,103082.378853076,0
"1999-07-16",1999-07-16,72769.6239511482,103700.896208026,0
"1999-07-19",1999-07-19,72288.5482472127,102521.751873456,0
"1999-07-20",1999-07-20,70805.2519813881,99016.3481771375,0
"1999-07-21",1999-07-21,70725.0778986808,99123.8827818362,0
"1999-07-22",1999-07-22,69795.0057145493,97151.1365781853,0
"1999-07-23",1999-07-23,69658.7049786187,97406.5873697944,0
"1999-07-26",1999-07-26,69145.5797363092,96345.1878040312,0
"1999-07-27",1999-07-27,69722.8801716883,97955.27286401,0
"1999-07-28",1999-07-28,69947.3411147887,98619.9706610768,0
"1999-07-29",1999-07-29,68969.1504756296,96413.6670654174,0
"1999-07-30",1999-07-30,68119.2995663247,95882.6467922583,0
"1999-08-02",1999-08-02,68279.6309861485,95464.8505452891,0
"1999-08-03",1999-08-03,67958.9042087908,93496.1558008894,0
"1999-08-04",1999-08-04,67028.8731274729,92327.2954827467,0
"1999-08-05",1999-08-05,67638.2413691432,93720.3753053968,0
"1999-08-06",1999-08-06,66900.5859178806,92727.3127393971,0
"1999-08-09",1999-08-09,66756.2533876944,92270.1095119177,0
"1999-08-10",1999-08-10,66018.644367388,90687.4528607489,0
"1999-08-11",1999-08-11,66820.3996565618,93131.2520132898,0
"1999-08-12",1999-08-12,66780.324413238,92381.4845499703,0
"1999-08-13",1999-08-13,68327.7783653782,94776.4171553674,0
"1999-08-16",1999-08-16,68632.4484046939,94499.4613444837,0
"1999-08-17",1999-08-17,69081.409871382,95639.7913658365,0
"1999-08-18",1999-08-18,68584.3177710549,94502.5905583583,0
"1999-08-19",1999-08-19,68023.0854911661,93501.4338833475,0
"1999-08-20",1999-08-20,68712.6163980954,94808.0591520564,0
"1999-08-23",1999-08-23,70027.5441216982,96865.9034277453,0
"1999-08-24",1999-08-24,70284.1132127403,98158.8619980237,0
"1999-08-25",1999-08-25,71005.7172541033,99312.649075329,0
"1999-08-26",1999-08-26,70155.808496394,98407.8530892225,0
"1999-08-27",1999-08-27,69305.9279017237,97570.2610827998,0
"1999-08-30",1999-08-30,68023.0854911661,95372.6924618544,0
"1999-08-31",1999-08-31,67766.5110719815,96205.8491761658,0
"1999-09-01",1999-09-01,68600.3805984027,96699.894457571,0
"1999-09-02",1999-09-02,67790.5585014654,95766.6754133977,0
"1999-09-03",1999-09-03,69770.9697025136,99645.6992464721,0
"1999-09-07",1999-09-07,69514.3785377383,98575.1058484986,0
"1999-09-08",1999-09-08,69177.6467814371,96934.3708835204,0
"1999-09-09",1999-09-09,69145.5797363092,97479.1949336676,0
"1999-09-10",1999-09-10,69722.8801716883,97990.0550931822,0
"1999-09-13",1999-09-13,69249.8073378061,97123.6102973865,0
"1999-09-14",1999-09-14,68792.7798245177,97829.4178349143,0
"1999-09-15",1999-09-15,67702.3412070544,95194.576431758,0
"1999-09-16",1999-09-16,67966.9413311888,95516.7062090852,0
"1999-09-17",1999-09-17,68825.7473257302,97490.0155133419,0
"1999-09-20",1999-09-20,68729.2310687749,97726.2013673035,0
"1999-09-21",1999-09-21,67281.9979549624,95465.0906561726,0
"1999-09-22",1999-09-22,67209.6105719551,96403.2905065391,0
"1999-09-23",1999-09-23,65802.5516526845,93452.5092384127,0
"1999-09-24",1999-09-24,65738.2310774406,93140.5400981491,0
"1999-09-27",1999-09-27,66172.4077098207,92892.9374860608,0
"1999-09-28",1999-09-28,66043.7779767812,92305.0719092963,0
"1999-09-29",1999-09-29,65255.7966971646,91326.6343232678,0
"1999-09-30",1999-09-30,66252.7972017181,91552.5020289027,0
