"","Date","SPY_Values","Values","Invest"
"2005-04-25",2005-04-25,6094.60527137264,15367.180244348,0
"2005-04-26",2005-04-26,6035.40075808487,15258.334450346,0
"2005-04-27",2005-04-27,6058.97759060512,15222.4207239909,0
"2005-04-28",2005-04-28,5983.00925091163,15032.4417525491,0
"2005-04-29",2005-04-29,6064.21550424523,15149.0673604883,0
"2005-05-02",2005-05-02,6098.26866459716,15211.4988991266,0
"2005-05-03",2005-05-03,6108.74663709799,15325.3628088243,0
"2005-05-04",2005-05-04,6155.9008741973,15638.3806196539,0
"2005-05-05",2005-05-05,6153.80485065302,15845.2021357347,0
"2005-05-06",2005-05-06,6134.41899261104,15871.6854401401,0
"2005-05-09",2005-05-09,6172.66369950008,16039.8757799083,0
"2005-05-10",2005-05-10,6108.74663709799,15997.9119623977,0
"2005-05-11",2005-05-11,6142.27829432122,16213.5500260629,0
"2005-05-12",2005-05-12,6074.69347674605,16252.3798335673,0
"2005-05-13",2005-05-13,6062.64484522673,16324.8070640443,0
"2005-05-16",2005-05-16,6119.22682632677,16579.9567572195,0
"2005-05-17",2005-05-17,6160.08963194761,16620.3979361992,0
"2005-05-18",2005-05-18,6223.48347504452,16850.1370171402,0
"2005-05-19",2005-05-19,6249.67955041423,16944.0540545797,0
"2005-05-20",2005-05-20,6240.77438215251,17001.3597826161,0
"2005-05-23",2005-05-23,6275.3501897508,17002.9121461532,0
"2005-05-24",2005-05-24,6260.68181483054,17287.2717693715,0
"2005-05-25",2005-05-25,6255.96383115735,17144.5674829487,0
"2005-05-26",2005-05-26,6289.49541687324,17327.0235197185,0
"2005-05-27",2005-05-27,6299.97124415346,17237.8604457772,0
"2005-05-31",2005-05-31,6259.63101427161,17002.8213138016,0
"2005-06-01",2005-06-01,6313.07224939348,17172.1271558935,0
"2005-06-02",2005-06-02,6326.69096787247,17436.1221379777,0
"2005-06-03",2005-06-03,6294.73497518248,17082.4498169243,0
"2005-06-06",2005-06-06,6288.97062440628,17033.3659851292,0
"2005-06-07",2005-06-07,6293.68696341033,17057.4909034342,0
"2005-06-08",2005-06-08,6282.16090763001,17042.4275821703,0
"2005-06-09",2005-06-09,6312.02366556251,17096.0510201106,0
"2005-06-10",2005-06-10,6297.35471858342,16949.1347226853,0
"2005-06-13",2005-06-13,6317.26100714379,16978.0063799717,0
"2005-06-14",2005-06-14,6331.93109824054,16968.6813329377,0
"2005-06-15",2005-06-15,6343.98137442899,17040.0063363399,0
"2005-06-16",2005-06-16,6360.22205303688,17149.6778760605,0
"2005-06-17",2005-06-17,6383.78966110853,17214.2398300123,0
"2005-06-20",2005-06-20,6385.89169127051,17233.218441036,0
"2005-06-21",2005-06-21,6389.5752495687,17289.926548181,0
"2005-06-22",2005-06-22,6394.83554501044,17262.3928020273,0
"2005-06-23",2005-06-23,6304.88394235008,17178.8823505554,0
"2005-06-24",2005-06-24,6258.59723246281,16890.8454092403,0
"2005-06-27",2005-06-27,6267.53779686448,16699.5769848031,0
"2005-06-28",2005-06-28,6320.14103731129,16853.9600589896,0
"2005-06-29",2005-06-29,6303.30842083155,16957.3859988151,0
"2005-06-30",2005-06-30,6269.11553511097,16732.9640470325,0
"2005-07-01",2005-07-01,6287.52703395486,16698.2593816062,0
"2005-07-05",2005-07-05,6338.02495490143,16634.0234936978,0
"2005-07-06",2005-07-06,6284.89742253914,16638.3292281332,0
"2005-07-07",2005-07-07,6309.61887326603,16621.7665892024,0
"2005-07-08",2005-07-08,6381.6843416083,16964.8860136435,0
"2005-07-11",2005-07-11,6414.29941757503,17118.2638388907,0
"2005-07-12",2005-07-12,6431.13038938564,17326.2976334037,0
"2005-07-13",2005-07-13,6440.07317051527,17403.0375727663,0
"2005-07-14",2005-07-14,6465.32105837826,17402.5823609612,0
"2005-07-15",2005-07-15,6461.64021735949,17424.0732983284,0
"2005-07-18",2005-07-18,6435.86474824276,17268.7597343702,0
"2005-07-19",2005-07-19,6471.10836301491,17588.2376067438,0
"2005-07-20",2005-07-20,6493.20291960552,17529.0235773975,0
"2005-07-21",2005-07-21,6455.32754819705,17112.4596754187,0
"2005-07-22",2005-07-22,6498.4609983193,17014.1788257106,0
"2005-07-25",2005-07-25,6480.04892741659,16717.3286680614,0
"2005-07-26",2005-07-26,6487.93933482552,16857.1270569966,0
"2005-07-27",2005-07-27,6511.61270227292,16942.856023154,0
"2005-07-28",2005-07-28,6552.63925973317,17064.0895232253,0
"2005-07-29",2005-07-29,6508.9809456366,16910.1289063255,0
"2005-08-01",2005-08-01,6504.24773089713,16944.417847141,0
"2005-08-02",2005-08-02,6543.17325929835,17059.0463398631,0
"2005-08-03",2005-08-03,6560.5318123627,17002.3626116698,0
"2005-08-04",2005-08-04,6507.92799985707,16912.0675777398,0
"2005-08-05",2005-08-05,6463.74167546264,16768.2791410441,0
"2005-08-08",2005-08-08,6451.64663567093,16697.1306076655,0
"2005-08-09",2005-08-09,6490.57001885154,16911.2443590746,0
"2005-08-10",2005-08-10,6487.41561496887,15982.8633870838,0
"2005-08-11",2005-08-11,6513.18993996794,15898.6835540609,0
"2005-08-12",2005-08-12,6473.21039317689,15739.4919165163,0
"2005-08-15",2005-08-15,6513.18993996794,15701.6081512341,0
"2005-08-16",2005-08-16,6428.49920480814,15623.5828136919,0
"2005-08-17",2005-08-17,6427.9726961647,15855.1000730339,0
"2005-08-18",2005-08-18,6427.44840424922,15777.1661416443,0
"2005-08-19",2005-08-19,6442.17791795668,15907.3338715845,0
"2005-08-22",2005-08-22,6442.17791795668,15822.8792066306,0
"2005-08-23",2005-08-23,6430.07908827524,15804.0390728464,0
"2005-08-24",2005-08-24,6372.74098841984,15619.5882198429,0
"2005-08-25",2005-08-25,6395.88684612084,15603.2250488703,0
"2005-08-26",2005-08-26,6352.22531419337,15521.9644682183,0
"2005-08-29",2005-08-29,6401.14656950376,15703.1829526091,0
"2005-08-30",2005-08-30,6367.48348176488,15582.055346474,0
"2005-08-31",2005-08-31,6447.96522259334,15689.6128816957,0
"2005-09-01",2005-09-01,6443.22921906708,15684.6195064838,0
"2005-09-02",2005-09-02,6431.65632597025,15726.1958488672,0
"2005-09-06",2005-09-06,6506.87784286432,16030.3809216663,0
